,YEAR,PLAYER,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT
1317,2003,Matt Bonner,PF-SF,80.5,242,26.25,0.136,80.75,105.5,,,27.0,32.0,11.52,,3.32
1318,2003,Chris Bosh,PF,82.25,225,23.38,0.08,87.5,109.0,,,30.5,33.0,11.8,,3.3
1319,2003,Jermaine Boyette,PG-SG,73.0,187,24.67,0.073,76.0,96.0,,,29.0,35.5,11.2,,3.07
1320,2003,Souleymane Camara,PF-SF,81.75,211,22.2,0.099,86.25,109.0,,,28.5,34.5,11.51,,3.2
1321,2003,Matt Carroll,SG-SF,77.0,207,24.54,0.067,78.5,98.5,,,29.0,33.5,11.11,,3.35
1322,2003,Nick Collison,PF,80.75,255,27.49,0.17,85.5,108.0,,,28.0,33.0,11.62,,3.28
1323,2003,Brian Cook,PF-SF,81.5,234,24.77,0.105,86.0,109.0,,,25.0,29.0,11.87,,3.45
1324,2003,Joel Cornette,PF-SF,80.25,239,26.09,0.129,81.25,105.5,,,26.0,32.5,11.27,,3.14
1325,2003,Marquis Daniels,SG-PG,77.25,198,23.33,0.04,82.0,103.5,,,30.5,35.0,11.62,,3.25
1326,2003,Aleksander Djuric,C-PF,82.0,253,26.45,0.163,84.0,108.0,,,23.5,27.5,11.97,,3.65
1327,2003,Ruben Douglas,SG,75.5,193,23.8,0.06,79.25,100.5,,,28.5,35.0,11.95,,3.27
1328,2003,Ronald Dupree,SF-SG,78.0,209,24.15,0.067,80.25,101.0,,,37.5,41.5,11.09,,3.23
1329,2003,Carl English,SG-PG,76.0,201,24.46,0.08,77.25,98.5,,,28.0,34.0,11.77,,3.32
1330,2003,Ebi Ere,SG,75.5,210,25.9,0.141,82.5,102.0,,,29.5,33.5,11.38,,3.16
1331,2003,Marquis Estill,PF-C,80.5,257,27.88,0.117,88.0,108.0,,,30.0,36.0,12.92,,3.31
1332,2003,T.J. Ford,PG,71.0,162,22.59,0.067,71.5,93.5,,,32.5,39.5,11.45,,3.2
1333,2003,Jason Gardner,PG,69.75,194,28.03,0.093,73.0,92.0,,,30.5,35.0,10.62,,3.17
1334,2003,Willie Green,SG-PG,74.5,201,25.46,0.08,79.25,100.0,,,28.5,28.5,11.86,,3.19
1335,2003,Justin Hamilton,PG-SG,75.0,217,27.12,0.08,83.0,103.0,,,30.0,37.5,11.18,,3.18
1336,2003,Travis Hansen,SG,76.5,200,24.02,0.06,78.5,100.5,,,31.5,35.0,10.72,,3.18
1337,2003,Trevor Harvey,C-PF,81.5,245,25.93,0.105,85.0,109.5,,,29.5,32.0,11.85,,3.32
1338,2003,Marcus Hatten,PG,72.75,163,21.65,0.04,78.25,98.0,,,29.5,37.5,11.5,,3.15
1339,2003,Kirk Hinrich,PG-SG,74.75,186,23.4,0.053,78.0,98.5,,,29.0,33.5,10.98,,3.1
1340,2003,Jerry Holman,PF,80.75,232,25.01,0.06,87.25,109.5,,,33.0,37.5,11.54,,3.24
1341,2003,Sam Hoskin,PF,79.25,261,29.21,,82.75,107.5,,,,,,,
1342,2003,Josh Howard,SF-SG,77.25,202,23.8,0.06,86.0,105.5,,,33.0,36.5,10.89,,3.09
1343,2003,Brandon Hunter,PF,78.5,266,30.35,0.08,86.75,105.5,,,32.5,35.0,11.13,,3.21
1344,2003,Sani Ibrahim,C-PF,80.5,229,24.84,0.093,85.0,109.5,,,26.0,30.5,13.02,,3.4
1345,2003,Michael Ignerski,PF-SF,81.5,232,24.55,0.105,82.75,107.0,,,26.5,33.0,11.21,,3.13
1346,2003,Robert Jackson,PF-C,79.75,254,28.08,0.159,84.0,107.5,,,23.5,26.0,11.26,,3.25
1347,2003,LeBron James,SF-SG,79.25,245,27.42,0.067,84.25,106.3,,,,,,,
1348,2003,Britton Johnsen,SF-PF,82.0,212,22.16,0.073,82.75,107.5,,,26.5,32.5,10.67,,3.08
1349,2003,Dahntay Jones,SG-SF,76.75,214,25.54,0.026,81.0,102.5,,,30.0,39.5,10.91,,3.11
1350,2003,James Jones,SF,79.25,218,24.4,0.067,86.5,107.5,,,30.5,33.0,11.18,,3.19
1351,2003,Chris Kaman,C-PF,83.5,252,25.41,0.163,83.75,110.5,,,23.5,30.5,11.33,,3.37
1352,2003,Jason Kapono,SG-SF,78.5,215,24.53,0.117,78.5,102.0,,,23.5,30.0,11.04,,3.38
1353,2003,Jason Keep,C-PF,81.75,270,28.4,0.086,84.5,106.5,,,29.5,34.0,11.18,,3.3
1354,2003,Bernard King,SG-PG,75.75,200,24.5,0.129,77.5,98.5,,,28.0,33.5,11.37,,3.18
1355,2003,Brandin Knight,PG,71.75,190,25.95,0.105,78.0,95.5,,,,,,,
1356,2003,Kyle Korver,SF,78.25,211,24.23,0.067,81.5,102.5,,,25.5,31.5,11.42,,3.47
1357,2003,James Lang,C-PF,80.25,316,34.49,0.214,90.25,110.0,,,24.5,32.0,14.01,,3.55
1358,2003,Donald Little,PF-C,81.5,229,24.24,0.073,87.0,97.0,,,33.0,37.0,11.18,,3.2
1359,2003,Chris Marcus,C,84.0,334,33.28,0.231,92.0,114.0,,,,,,,
1360,2003,Chris Massie,PF-C,78.5,259,29.55,0.148,85.0,106.5,,,26.5,33.0,12.48,,3.22
1361,2003,Will McDonald,C-PF,81.5,258,27.31,0.136,87.5,109.5,,,25.0,32.5,11.83,,3.42
1362,2003,Darko Milicic,PF,83.5,250,25.21,0.08,89.0,111.5,,,26.5,32.5,11.3,,3.36
1363,2003,Jeff Newton,PF,80.0,199,21.86,0.053,85.0,106.0,,,27.5,34.0,11.18,,3.23
1364,2003,Uche Nsonwu-Amadi,PF-C,79.75,246,27.19,0.06,87.75,106.5,,,27.5,29.0,11.83,,3.25
1365,2003,Ugonna Okyekwe,SF,79.25,228,25.52,0.043,87.0,109.0,,,32.0,36.5,11.43,,3.2
1366,2003,Marlon Parmer,PG,72.75,184,24.44,0.093,75.5,97.0,,,28.0,32.0,,,3.42
1367,2003,Stephane Pelle,PF-SF,79.0,246,27.71,0.124,86.0,107.0,,,28.5,33.0,11.37,,3.27
1368,2003,Kirk Penney,SG-SF,77.0,218,25.85,0.08,77.25,97.0,,,32.0,35.5,10.44,,3.04
1369,2003,Pavel Podkolzin,C,87.5,303,27.82,0.163,89.75,116.0,,,19.5,22.5,13.4,,3.8
1370,2003,Josh Powell,PF-SF,80.0,227,24.93,0.08,85.0,107.5,,,32.5,38.5,11.72,,3.2
1371,2003,Hollis Price,PG-SG,71.5,165,22.69,0.073,76.5,94.5,,,27.5,33.0,10.72,,3.25
1372,2003,Luke Ridnour,PG,73.0,167,22.03,0.053,75.0,95.5,,,26.0,32.5,11.0,,3.28
1373,2003,Joe Shipp,SG,76.0,224,27.26,0.117,82.0,103.0,,,29.0,34.5,11.75,,3.2
1374,2003,Ron Slay,SF-PF,78.0,236,27.27,0.163,82.0,103.5,,,28.5,31.5,12.01,,3.43
1375,2003,Theron Smith,PF-SF,78.5,234,26.7,0.093,82.25,104.5,,,28.5,32.0,10.99,,3.1
1376,2003,Tommy Smith,PF-SF,81.0,200,21.43,0.067,86.5,107.5,,,30.0,33.0,11.54,,3.14
1377,2003,Marvin Stone,C-PF,81.5,261,27.62,0.174,87.5,109.5,,,25.5,27.5,12.1,,3.5
1378,2003,Michael Sweetney,PF,79.25,262,29.33,0.141,85.0,107.5,,,26.0,31.5,12.9,,3.28
1379,2003,Sasha Vujacic,PG-SG,77.5,193,22.59,0.141,77.5,101.0,,,,,,,
1380,2003,Dwyane Wade,SG-SF,75.75,212,25.97,0.067,82.75,102.0,,,31.5,35.0,10.56,,3.08
1381,2003,Wayne Wallace,PF,79.25,187,20.93,0.046,86.0,108.0,,,29.5,36.0,11.85,,3.24
1382,2003,Luke Walton,SF-PF,79.75,235,25.98,0.093,80.5,104.0,,,28.0,,,,
1383,2003,David West,PF-SF,80.25,226,24.67,0.08,88.25,108.3,,,28.5,31.5,12.18,,3.43
1384,2003,Mo Williams,PG-SG,72.75,189,25.1,0.067,77.5,98.5,,,,,,,
1385,2003,Wesley Wilson,C-PF,82.25,257,26.71,0.124,87.0,110.5,,,27.0,30.5,12.19,,3.3
1386,2003,Doug Wrenn,SF-PF,77.75,220,25.58,0.073,91.5,100.5,,,34.5,41.0,11.38,,3.17
1387,2003,Derrick Zimmerman,PG,73.0,190,25.06,0.053,81.0,96.3,,,34.0,40.5,11.09,,3.1
1388,2002,Robert Archibald,PF-C,82.0,250,26.14,,83.75,109.5,,,24.0,27.5,11.34,,3.33
1389,2002,Maurice Baker,PG,71.75,178,24.31,,76.0,96.0,,,29.5,33.0,12.19,,3.29
1390,2002,Matt Barnes,SF,78.75,226,25.62,,81.0,96.5,,,35.5,40.5,10.68,,3.28
1391,2002,Lubos Barton,SF-SG,78.5,221,25.21,,84.0,107.0,,,25.5,31.5,11.2,,3.31
1392,2002,Lonny Baxter,PF-C,78.25,264,30.31,,85.5,107.5,,,28.0,32.5,11.77,,3.21
1393,2002,Lee Benson,SF-PF,80.25,217,23.69,,85.75,109.0,,,27.5,32.5,11.44,,3.29
1394,2002,Carlos Boozer,PF,79.75,258,28.52,,86.25,108.5,,,26.5,28.5,10.77,,3.31
1395,2002,Curtis Borchardt,C,82.75,238,24.43,,86.5,112.0,,,24.0,27.0,12.56,,3.63
1396,2002,J.R. Bremer,SG-PG,73.25,188,24.63,,74.25,96.0,,,30.0,35.5,10.93,,3.1
1397,2002,Brian Brown,PG-SG,74.5,194,24.57,,79.0,99.0,,,26.0,33.0,11.43,,3.29
1398,2002,Sylvere Bryan,PF,81.0,226,24.22,,88.5,109.5,,,28.5,29.5,12.03,,3.2
1399,2002,Chris Burgess,C,82.0,246,25.72,,83.5,109.0,,,24.5,31.0,11.58,,3.37
1400,2002,Caron Butler,SF-SG,77.25,222,26.15,,83.5,103.5,,,27.0,31.0,12.15,,3.33
1401,2002,Rasual Butler,SF,78.75,198,22.44,,84.0,105.5,,,31.5,37.5,11.54,,3.29
1402,2002,Mire Chatman,PG-SG,72.0,174,23.6,,78.0,98.0,,,29.0,33.0,11.12,,3.18
1403,2002,Chris Christoffersen,C,84.75,291,28.48,,87.5,109.0,,,28.0,31.0,12.55,,3.39
1404,2002,Lenny Cooke,SG-SF,77.5,214,25.05,,85.0,107.0,,,,,,,
1405,2002,Craig Dawson,SG-SF,75.5,200,24.67,,78.25,102.0,,,26.0,30.0,12.06,,3.25
1406,2002,Mike Dunleavy,SF,80.0,230,25.26,,81.0,106.0,,,24.5,29.0,11.55,,3.3
1407,2002,Teddy Dupay,PG,69.5,178,25.91,,70.75,90.5,,,28.0,33.0,10.53,,3.19
1408,2002,Corsley Edwards,PF,79.25,285,31.9,,82.75,106.5,,,28.5,33.0,12.18,,3.31
1409,2002,Andy Ellis,PF,81.25,220,23.43,,82.25,102.0,,,32.0,35.5,11.69,,3.34
1410,2002,Melvin Ely,PF,81.0,240,25.72,,88.0,111.0,,,26.0,29.0,11.96,,3.35
1411,2002,Reggie Evans,PF,79.5,250,27.81,,86.5,107.5,,,26.0,29.5,12.73,,3.26
1412,2002,Peter Fehse,PF-C,82.0,220,23.0,,84.5,109.0,,,,,,,
1413,2002,Drew Gooden,PF,80.75,227,24.47,,84.5,106.5,,,29.0,33.0,11.81,,3.19
1414,2002,David Graves,SG,76.5,212,25.47,,79.0,101.0,,,26.0,29.5,11.2,,3.27
1415,2002,Lynn Greer,PG,72.25,170,22.89,,73.0,94.5,,,29.5,36.5,11.24,,3.16
1416,2002,Rod Grizzard,SF-SG,78.0,193,22.3,,84.0,107.0,,,,,,,
1417,2002,Anthony Grundy,PG-SG,72.75,167,22.18,,79.75,99.0,,,27.5,32.0,11.1,,3.39
1418,2002,Marcus Haislip,PF,80.5,221,23.97,,84.0,107.0,,,33.5,36.5,11.35,,3.21
1419,2002,Damon Hancock,SG-PG,74.75,203,25.54,,78.0,99.5,,,32.0,35.0,11.62,,3.03
1420,2002,Greg Harrington,PG,73.0,183,24.14,,75.75,97.0,,,28.5,34.0,12.06,,3.32
1421,2002,Udonis Haslem,PF,79.75,250,27.63,,83.0,107.0,,,28.5,33.5,11.8,,3.31
1422,2002,Cordell Henry,PG,68.0,155,23.57,,73.0,92.0,,,33.0,37.5,11.3,,3.04
1423,2002,Randy Holcomb,SF-PF,79.0,225,25.34,,85.0,105.0,,,29.5,35.5,12.85,,3.22
1424,2002,Ryan Humphrey,PF-SF,78.0,223,25.77,,84.0,104.5,,,31.5,37.5,11.75,,3.2
1425,2002,Jared Jeffries,PF,82.0,230,24.05,,84.5,109.0,,,26.0,30.0,11.73,,3.4
1426,2002,Jason Jennings,C,83.25,249,25.26,,91.0,111.0,,,29.0,32.0,11.92,,3.62
1427,2002,Fred Jones,SG,74.25,218,27.8,,84.0,100.0,,,33.5,37.5,11.12,,3.13
1428,2002,Lonnie Jones,C-PF,82.25,230,23.9,,86.25,112.0,,,30.5,31.5,11.8,,3.33
1429,2002,Mario Kasun,C,83.75,260,26.06,,83.5,109.0,,,,,,,
1430,2002,Sean Kennedy,PG,72.75,182,24.17,,74.5,96.0,,,22.5,26.5,11.64,,3.28
1431,2002,Kris Lang,C-PF,81.25,242,25.77,,83.75,109.0,,,28.0,29.0,11.36,,3.24
1432,2002,Muhammed Lasege,C-PF,80.75,228,24.58,,86.0,108.5,,,27.5,30.0,12.96,,3.29
1433,2002,Steve Logan,PG,70.0,207,29.7,,71.75,92.5,,,,,,,
1434,2002,Kevin Lyde,C-PF,80.75,278,29.97,,86.0,109.5,,,27.5,30.5,12.97,,3.36
1435,2002,Tito Maddox,PG,75.0,200,25.0,,77.0,99.0,,,27.0,32.5,12.2,,3.24
1436,2002,Kei Madison,SF,79.75,216,23.88,,84.5,107.0,,,27.5,34.5,11.74,,3.22
1437,2002,Immanuel McElroy,SG,74.25,191,24.36,,78.5,100.0,,,,,,,
1438,2002,Aaron McGhee,PF-SF,79.0,255,28.72,,82.0,105.5,,,26.0,28.5,12.24,,
1439,2002,Elvin Mims,SF-SG,76.25,211,25.51,,85.5,105.5,,,32.0,38.0,11.17,,3.22
1440,2002,Byron Mouton,SG-SF,76.5,213,25.59,,82.25,102.0,,,24.0,30.0,11.84,,3.1
1441,2002,Ronald Murray,SG,75.0,197,24.62,,79.5,100.5,,,31.0,36.5,11.13,,3.16
1442,2002,Nene,PF,81.25,253,26.94,,88.5,109.0,,,30.0,34.0,10.73,,3.19
1443,2002,Uche Okafor,PF-C,81.0,229,24.54,,89.5,112.0,,,24.5,25.0,14.45,,3.34
1444,2002,Chris Owens,PF-SF,79.0,237,26.7,,83.5,104.0,,,,,,,
1445,2002,Jannero Pargo,PG,72.25,168,22.63,,74.5,96.0,,,25.5,29.5,11.11,,3.2
1446,2002,Smush Parker,PG-SG,74.5,179,22.67,,82.0,107.5,,,21.0,28.5,12.3,,3.26
1447,2002,Luke Recker,SG-SF,76.75,198,23.63,,79.0,101.0,,,25.5,31.0,10.78,,3.27
1448,2002,Rolan Roberts,PF,77.75,241,28.03,,85.0,105.5,,,32.5,37.5,11.36,,3.33
1449,2002,Travis Robinson,SF,77.25,211,24.86,,82.5,104.5,,,26.0,33.0,11.96,,3.43
1450,2002,Kareem Rush,SG-SF,76.75,199,23.75,,81.75,103.5,,,26.0,30.0,11.86,,3.22
1451,2002,Brooks Sales,PF-C,81.0,232,24.86,,82.0,108.0,,,26.0,29.5,11.05,,3.29
1452,2002,John Salmons,SF-SG,77.5,207,24.23,,82.25,104.0,,,30.5,34.5,11.35,,3.25
1453,2002,Predrag Savovic,SG,76.75,212,25.3,,79.0,102.0,,,22.5,28.5,10.94,,3.38
1454,2002,Julian Sensley,PF-SF,79.0,228,25.68,,83.5,105.5,,,27.5,31.5,11.85,,3.32
1455,2002,Israel Sheinfeld,PF-C,80.25,239,26.09,,81.75,106.5,,,,,,,
1456,2002,Preston Shumpert,SF,78.0,197,22.76,,80.5,103.5,,,28.5,29.0,11.03,,3.24
1457,2002,Tamar Slay,SF,78.75,203,23.01,,83.5,104.0,,,32.5,38.0,10.94,,3.09
1458,2002,Darius Songaila,PF,80.0,240,26.36,,85.0,108.5,,,24.5,29.5,11.69,,3.52
1459,2002,Amar'e Stoudemire,PF,80.5,233,25.28,,85.75,108.5,,,32.0,35.5,11.19,,3.25
1460,2002,Marcus Taylor,PG,73.0,181,23.88,,76.5,98.5,,,27.5,33.5,11.25,,3.31
1461,2002,Jobey Thomas,SG,74.75,183,23.02,,77.75,99.5,,,26.0,32.0,11.46,,3.3
1462,2002,Dajuan Wagner,PG-SG,72.75,193,25.64,,74.0,99.0,,,28.0,35.0,12.03,,3.22
1463,2002,Chris Wilcox,PF-C,80.25,218,23.8,,85.0,107.5,,,31.0,34.5,11.43,,3.16
1464,2002,Frank Williams,PG,73.5,212,27.59,,80.0,100.5,,,26.0,31.0,11.73,,3.29
1465,2002,George Williams,PF-SF,77.75,214,24.89,,84.5,103.0,,,33.5,39.0,11.21,,3.24
1466,2002,Jay Williams,PG,72.25,197,26.53,,75.5,97.0,,,28.5,36.0,10.34,,3.09
1467,2002,Qyntel Woods,SF-SG,79.0,213,23.99,,82.0,105.0,,,33.5,34.5,11.94,,3.23
1468,2002,Vincent Yarbrough,SF,77.5,202,23.64,,84.5,104.5,,,30.0,34.0,11.7,,3.32
1469,2001,Adam Allenspach,C,83.5,259,26.11,0.124,84.5,107.0,,,28.5,31.0,11.9,,3.4
1470,2001,Gilbert Arenas,SG,74.25,199,25.38,0.053,81.5,99.5,,,31.5,36.0,,,3.25
1471,2001,Brandon Armstrong,SG,75.5,188,23.19,0.093,81.5,99.5,,,30.0,37.0,10.91,,3.2
1472,2001,Shane Battier,SF-PF,80.25,229,25.0,0.093,82.5,105.0,,,29.5,33.0,10.95,,3.3
1473,2001,Cookie Belcher,SG-PG,75.0,206,25.75,0.053,80.5,99.0,,,35.0,41.5,11.26,,2.91
1474,2001,Charlie Bell,PG,74.5,200,25.33,0.067,79.5,97.5,,,31.5,38.0,10.59,,3.12
1475,2001,Ruben Boumtje-Boumtje,C,83.5,245,24.7,0.06,88.0,111.0,,,26.5,31.0,11.84,,3.33
1476,2001,Calvin Bowman,PF,80.75,214,23.07,0.086,83.5,104.0,,,28.5,34.5,11.96,,3.21
1477,2001,Michael Bradley,PF,81.5,227,24.03,0.093,85.5,107.0,,,27.0,30.0,11.11,,3.35
1478,2001,Jamison Brewer,PG,74.5,178,22.55,0.067,80.75,102.5,,,26.0,32.5,9.65,,3.15
1479,2001,Damone Brown,SF,80.25,202,22.05,0.067,83.75,104.5,,,32.0,37.0,11.81,,3.27
1480,2001,Kwame Brown,PF-C,82.0,243,25.41,0.089,85.0,108.0,,,30.0,33.0,11.59,,3.45
1481,2001,SirValiant Brown,PG,71.0,176,24.54,0.067,76.0,92.5,,,31.0,39.5,11.23,,3.0
1482,2001,Ryan Carroll,SF-SG,76.0,202,24.59,0.08,80.25,99.0,,,34.5,39.0,11.0,,3.1
1483,2001,Tyson Chandler,SF-PF,83.5,224,22.59,0.067,87.0,110.0,,,31.0,33.5,12.13,,3.36
1484,2001,Eric Chenowith,C,85.0,264,25.69,0.129,88.0,111.0,,,23.5,27.5,12.5,,3.59
1485,2001,Sam Clancy,PF,78.25,242,27.78,0.08,86.75,107.0,,,31.0,34.0,11.47,,3.13
1486,2001,Gyasi Cline-Heard,PF,78.25,231,26.52,0.08,83.5,103.0,,,31.5,34.5,11.4,,3.23
1487,2001,Jarron Collins,C-PF,81.25,252,26.84,0.152,87.0,104.0,,,23.0,29.0,11.65,,3.6
1488,2001,Jason Collins,PF-C,82.25,251,26.08,0.129,88.5,110.0,,,25.5,28.5,12.1,,3.54
1489,2001,Omar Cook,PG,71.5,189,25.99,0.055,77.5,92.0,,,31.0,35.5,10.77,,3.2
1490,2001,Eddy Curry,C,82.5,301,31.09,0.165,90.5,111.0,,,28.0,31.0,12.25,,3.53
1491,2001,Tate Decker,SF,81.25,218,23.21,0.136,83.75,107.0,,,25.5,28.5,12.19,,3.47
1492,2001,DeSagana Diop,C,82.0,314,32.83,0.21,90.5,113.0,,,21.5,25.5,12.37,,3.56
1493,2001,Robb Dryden,C,85.0,241,23.45,0.08,86.5,110.3,,,27.0,30.0,12.47,,3.46
1494,2001,Anthony Evans,PF,78.0,267,30.85,0.129,83.5,101.5,,,31.5,33.0,12.56,,3.31
1495,2001,Maurice Evans,SG,76.25,221,26.72,0.04,80.0,101.0,,,34.5,37.5,10.08,,3.12
1496,2001,Benjamin Eze,C-PF,80.75,232,25.01,0.039,90.0,109.0,,,29.0,32.0,13.05,,3.36
1497,2001,Kimani Ffriend,C-PF,81.5,228,24.13,0.117,82.75,108.5,,,32.0,33.0,11.46,,3.09
1498,2001,Alton Ford,PF,80.25,271,29.58,0.08,82.5,102.5,,,34.5,36.5,11.7,,3.16
1499,2001,Joseph Forte,SG,75.5,193,23.8,,78.5,100.5,,,26.5,33.0,11.51,,3.19
1500,2001,Jerry Green,PG-SG,73.5,179,23.29,0.055,78.25,99.0,,,28.5,35.0,11.7,,3.17
1501,2001,Kenny Gregory,SF,75.5,200,24.67,0.067,83.25,101.0,,,39.5,45.5,11.33,,3.1
1502,2001,Eddie Griffin,PF-SF,81.25,222,23.64,0.04,87.0,110.0,,,26.5,33.0,11.77,,3.21
1503,2001,Trenton Hassell,SG-SF,76.25,205,24.79,0.053,80.0,99.5,,,35.5,37.5,11.57,,3.29
1504,2001,Kirk Haston,PF-SF,80.0,242,26.58,0.105,84.25,106.0,,,27.0,31.5,12.25,,3.35
1505,2001,Charles Hathaway,C,80.0,274,30.1,,86.0,107.5,,,,,,,
1506,2001,Brendan Haywood,C,83.75,266,26.66,0.129,90.5,113.5,,,27.0,28.5,12.87,,3.5
1507,2001,Michael Hicks,SG,76.0,197,23.98,0.073,81.25,100.5,,,33.0,40.5,11.38,,3.19
1508,2001,Steven Hunter,C-PF,82.25,224,23.28,0.053,88.0,108.0,,,30.5,38.5,11.99,,3.15
1509,2001,Andre Hutson,PF,80.25,244,26.64,0.117,83.75,105.5,,,29.0,32.5,11.25,,3.3
1510,2001,Nate James,SF,76.75,196,23.39,0.06,82.75,103.0,,,26.0,31.0,11.42,,3.31
1511,2001,Richard Jefferson,SF,79.25,223,24.96,0.067,84.0,103.0,,,33.0,38.5,11.19,,3.15
1512,2001,Horace Jenkins,PG,71.75,171,23.35,0.06,77.25,97.0,,,34.5,41.0,10.97,,3.1
1513,2001,Darrell Johns,C,83.25,278,28.2,0.191,89.0,111.5,,,23.5,30.0,12.41,,3.59
1514,2001,Joe Johnson,SF-SG,78.75,226,25.62,0.067,81.0,105.0,,,32.5,36.5,12.05,,3.4
1515,2001,Ken Johnson,C,82.75,227,23.3,0.099,88.0,109.5,,,32.5,35.0,11.27,,3.12
1516,2001,Darren Kelly,SG-PG,74.0,178,22.85,0.067,78.75,100.0,,,30.5,34.5,11.38,,3.21
1517,2001,Sean Lampley,SF,77.5,213,24.93,0.08,81.25,101.0,,,36.0,40.0,11.06,,3.12
1518,2001,Zach Marbury,PG-SG,73.25,183,23.98,0.067,75.5,96.5,,,33.0,36.5,11.53,,3.1
1519,2001,Mike Mardesich,C-PF,82.25,247,25.67,0.136,84.5,108.5,,,24.0,30.0,11.65,,3.45
1520,2001,DeMarcus Minor,SG,75.25,207,25.7,0.067,80.25,99.5,,,29.0,41.0,10.57,,3.15
1521,2001,Jamario Moon,SF,78.5,185,21.11,0.053,83.5,103.0,,,33.0,43.0,11.64,,3.08
1522,2001,Troy Murphy,PF,81.75,230,24.19,0.117,83.0,105.5,,,28.5,34.5,11.22,,3.43
1523,2001,Troy Ostler,PF-SF,80.75,200,21.56,0.08,85.5,106.5,,,26.5,29.5,13.42,,3.5
1524,2001,Lazaros Papadopoulos,C-PF,82.25,227,23.59,0.117,86.5,110.5,,,23.0,26.0,12.0,,3.7
1525,2001,Rashad Phillips,PG,69.0,166,24.51,0.124,73.5,92.0,,,27.0,32.0,11.93,,3.27
1526,2001,Demetrius Porter,PG,70.75,178,25.0,0.124,74.75,94.0,,,26.0,31.0,11.5,,3.34
1527,2001,Martin Rancik,PF-SF,80.75,230,24.8,0.08,80.0,102.5,,,32.0,37.0,10.77,,3.19
1528,2001,Jason Richardson,SF-SG,76.75,213,25.42,0.053,83.5,102.5,,,32.5,39.5,11.75,,3.12
1529,2001,Norman Richardson,SG,75.5,180,22.2,0.06,76.5,99.0,,,30.5,35.5,10.97,,3.15
1530,2001,Jeryl Sasser,PG-SG,77.5,194,22.71,0.067,82.5,103.5,,,29.0,34.0,11.47,,3.22
1531,2001,Kenny Satterfield,PG,73.0,176,23.22,0.067,76.5,98.0,,,28.5,33.0,12.05,,3.2
1532,2001,Brian Scalabrine,PF-SF,80.75,241,25.98,0.136,81.75,105.5,,,27.0,30.5,11.75,,3.47
1533,2001,Lee Scruggs,PF-SF,82.25,209,21.72,0.105,89.75,110.5,,,23.5,29.5,13.28,,3.55
1534,2001,Bobby Simmons,SF,78.25,235,26.98,0.067,84.25,105.0,,,27.5,34.0,11.69,,3.41
1535,2001,Will Solomon,PG-SG,71.75,172,23.49,0.04,81.5,99.5,,,28.5,35.0,11.3,,3.22
1536,2001,Greg Stevenson,SF,75.75,215,26.34,0.073,84.5,102.0,,,30.0,35.5,11.29,,3.23
1537,2001,Damone Thornton,PF,78.75,235,26.64,0.08,85.75,103.8,,,33.5,37.5,11.17,,3.2
1538,2001,Jamaal Tinsley,PG,72.75,199,26.43,0.136,79.5,97.5,,,28.0,37.5,11.96,,3.2
1539,2001,Tory Walker,SF,78.75,187,21.2,0.067,83.25,104.5,,,28.0,33.0,11.95,,3.25
1540,2001,Souleymane Wane,C,80.5,235,25.49,0.112,89.0,109.0,,,29.0,30.5,12.02,,3.46
1541,2001,Earl Watson,PG,72.0,184,24.95,0.04,78.75,97.0,,,32.5,37.5,10.97,,3.19
1542,2001,Rodney White,SF,79.5,243,27.03,0.093,83.5,104.5,,,27.5,33.0,12.07,,3.47
1543,2001,Loren Woods,C-PF,84.75,246,24.08,0.093,89.5,113.0,,,24.5,28.0,11.83,,3.48
1544,2001,Brent Wright,PF-SF,79.75,236,26.09,0.124,85.5,105.5,,,23.0,29.0,12.25,,3.3
1545,2001,Michael Wright,PF,79.0,247,27.82,0.093,83.5,106.5,,,27.5,33.5,11.37,,3.21
1546,2000,Malik Allen,PF-C,80.25,271,29.58,,86.5,109.0,,,25.5,29.0,11.83,,3.38
1547,2000,Harold Arceneaux,SG-SF,76.5,219,26.31,,80.5,103.0,,,,29.0,13.8,,
1548,2000,Lamont Barnes,PF-C,80.5,235.5,25.55,,87.5,108.0,,,28.0,29.5,12.3,,3.4
1549,2000,Mario Bland,PF,77.5,287,33.59,,84.0,103.0,,,27.0,31.0,13.04,,3.47
1550,2000,Primoz Brezec,C,84.75,243,23.78,,86.0,110.0,,,26.0,29.5,11.53,,3.55
1551,2000,Ernest Brown,C,82.0,222.5,23.26,,85.25,109.5,,,,,,,
1552,2000,Speedy Claxton,PG,70.5,166,23.48,,72.0,94.5,,,36.0,42.5,10.48,,3.06
1553,2000,Eric Coley,SG-SF,76.0,205,24.95,,83.0,102.0,,,35.0,38.0,11.4,,3.15
1554,2000,Ed Cota,PG,72.25,189,25.45,,76.0,96.5,,,26.5,33.5,10.98,,3.24
1555,2000,Schea Cotton,SF,76.25,219.5,26.54,,79.0,100.0,,,34.0,38.0,11.55,,3.0
1556,2000,Jamal Crawford,PG-SG,76.5,175,21.02,,82.0,102.5,,,,,,,
1557,2000,Caswell Cyrus,PF,79.75,220.5,24.37,,86.0,107.5,,,33.5,37.5,12.12,,3.16
1558,2000,Julius Doc Robinson,PG,72.0,184,24.95,,75.75,95.5,,,30.0,37.5,12.54,,3.41
