player_name,age,player_height,player_weight,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,usg_pct,ts_pct,ast_pct,season,POS,BMI,BF,WNGSPN,STNDRCH,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT
Joakim Noah,29,83.0,232.0,2007.0,1,9,80,12.6,11.3,5.4,3.9,0.187,0.531,0.258,2013-14,PF,23.31,0.048,85.25,106.5,32.5,37.5,11.79,,3.47
Jodie Meeks,26,76.0,208.0,2009.0,2,41,77,15.7,2.5,1.8,-8.9,0.19,0.601,0.085,2013-14,SG,26.42,0.08,76.5,98.0,28.5,37.0,10.96,,3.1
Joe Alexander,22,80.0,230.0,2008.0,1,8,59,4.7,1.9,0.7,-3.1,0.201,0.494,0.094,2008-09,SF-PF,24.63,0.058,83.5,106.0,32.5,38.5,11.33,,2.99
Joe Crawford,23,77.0,210.0,2008.0,2,58,2,4.5,2.0,0.5,16.8,0.216,0.414,0.091,2008-09,SG,26.62,0.076,77.75,99.5,31.0,36.0,11.67,,3.22
Joe Harris,28,78.0,220.0,2014.0,2,33,69,14.5,4.3,2.1,0.9,0.179,0.606,0.1,2019-20,SG,25.66,0.062,78.0,100.0,28.5,33.5,11.11,2.92,3.31
Joe Ingles,31,80.0,226.0,,Undrafted,Undrafted,82,12.1,4.0,5.7,7.7,0.17,0.581,0.262,2018-19,SF,23.12,0.101,82.25,105.0,26.0,31.0,10.66,,3.3
Joe Johnson,26,79.0,235.0,2001.0,1,10,57,25.0,4.2,4.4,-4.0,0.285,0.558,0.216,2006-07,SF-SG,25.62,0.067,81.0,105.0,32.5,36.5,12.05,,3.4
Joe Wieskamp,22,78.0,205.0,2021.0,2,41,29,2.1,0.5,0.3,1.5,0.129,0.494,0.065,2021-22,SF,23.82,0.041,83.0,103.0,30.0,42.0,10.7,3.18,3.04
Joel Bolomboy,23,81.0,235.0,2016.0,2,52,12,1.8,1.4,0.2,11.3,0.18,0.59,0.065,2016-17,PF,24.96,0.0515,85.75,103.5,37.5,40.5,10.26,2.86,3.17
Joey Dorsey,27,80.0,268.0,2008.0,2,33,43,3.1,4.4,0.6,-2.0,0.141,0.529,0.078,2010-11,PF-C,30.43,0.09,85.75,107.0,27.5,33.0,11.84,,3.2
Joey Graham,27,79.0,225.0,2005.0,1,16,78,7.7,3.7,0.6,-3.9,0.185,0.542,0.051,2008-09,SF,25.52,,80.0,104.0,30.0,36.0,10.62,,3.05
John Butler Jr.,20,84.0,190.0,,Undrafted,Undrafted,19,2.4,0.9,0.6,-16.1,0.102,0.411,0.066,2022-23,PF,17.48,0.047,86.25,112.0,26.5,28.5,11.16,3.04,3.33
John Collins,22,81.0,235.0,2017.0,1,19,41,21.6,10.1,1.5,-5.1,0.224,0.659,0.075,2019-20,PF,24.58,0.054,83.25,106.5,33.0,37.5,11.66,3.27,3.27
John Edwards,24,84.0,275.0,,Undrafted,Undrafted,40,1.8,1.2,0.1,-12.7,0.127,0.508,0.028,2005-06,C,26.78,0.141,88.5,113.0,,,,,
John Henson,23,83.0,220.0,2012.0,1,14,70,11.1,7.1,1.6,-11.5,0.204,0.543,0.111,2013-14,PF,23.14,0.086,89.0,112.0,25.5,30.0,,,
John Jenkins,22,76.0,215.0,2012.0,1,23,61,6.1,1.5,0.9,-7.9,0.183,0.576,0.105,2012-13,SG,26.32,0.071,80.5,98.0,30.5,36.5,11.36,,3.37
John Lucas III,29,71.0,165.0,,Undrafted,Undrafted,49,7.5,1.6,2.2,17.7,0.264,0.496,0.278,2011-12,PG,22.63,,72.0,92.0,29.0,34.0,10.44,,3.14
John Salmons,29,78.0,207.0,2002.0,1,26,79,18.3,4.2,3.2,-8.4,0.216,0.58,0.143,2008-09,SF-SG,24.23,,82.25,104.0,30.5,34.5,11.35,,3.25
John Wall,26,76.0,210.0,2010.0,1,1,78,23.1,4.2,10.7,3.9,0.302,0.541,0.45,2016-17,PG,24.61,0.056,81.25,101.5,30.0,39.0,10.84,,3.14
Johnathan Motley,23,82.0,230.0,,Undrafted,Undrafted,11,8.7,4.5,0.6,-3.4,0.24,0.55,0.078,2017-18,PF,26.33,,88.0,108.0,,,,,
Johnny Davis,21,76.0,195.0,2022.0,1,10,28,5.8,2.3,1.0,-6.2,0.192,0.446,0.1,2022-23,PG,23.75,0.067,80.5,103.5,,,,,
Johnny Juzang,22,78.0,209.0,,Undrafted,Undrafted,18,4.8,2.2,0.4,-17.7,0.187,0.411,0.051,2022-23,SG,24.57,0.075,83.0,102.5,27.5,32.5,11.03,3.17,3.29
Jon Leuer,28,82.0,228.0,2011.0,2,40,75,10.2,5.4,1.5,-2.3,0.173,0.551,0.088,2016-17,PF,23.34,0.054,84.0,105.5,29.5,36.5,10.82,,3.36
Jonny Flynn,21,72.0,185.0,2009.0,1,6,81,13.5,2.4,4.4,-13.2,0.243,0.511,0.245,2009-10,PG,27.09,0.063,76.0,95.5,33.0,40.0,10.86,,3.23
Jontay Porter,21,83.0,240.0,,Undrafted,Undrafted,11,2.0,1.3,0.1,0.9,0.182,0.64,0.033,2020-21,PF,22.13,0.085,84.0,109.5,,,,,
Jordan Adams,21,77.0,209.0,2014.0,1,22,2,3.5,1.0,1.5,5.3,0.286,0.427,0.273,2015-16,SG,25.75,0.108,82.0,102.0,24.5,29.5,12.13,3.05,3.5
Jordan Bell,23,81.0,224.0,2017.0,2,38,57,4.6,3.6,1.8,8.9,0.134,0.641,0.166,2017-18,PF,25.19,0.054,83.75,104.5,31.5,38.0,10.63,2.83,3.21
Jordan Bone,23,74.0,180.0,2019.0,2,57,14,4.0,1.7,1.3,-14.3,0.121,0.519,0.143,2020-21,SG,23.29,0.05,75.25,95.0,36.0,42.5,9.97,2.78,3.08
Jordan Clarkson,31,77.0,194.0,2014.0,2,46,61,20.8,4.0,4.4,0.8,0.273,0.558,0.209,2022-23,PG,23.13,0.043,80.0,98.0,33.0,38.5,10.76,2.98,3.28
Jordan Crawford,23,76.0,195.0,2010.0,1,27,64,14.7,2.6,3.0,-9.1,0.279,0.488,0.188,2011-12,SG,24.8,0.049,79.0,101.0,31.5,34.5,11.03,,3.37
Jordan Farmar,25,74.0,180.0,2006.0,1,26,39,10.4,1.6,3.3,-10.3,0.229,0.592,0.299,2011-12,PG,22.71,0.044,75.0,94.5,33.5,42.0,11.07,,3.17
Jordan Hamilton,25,79.0,220.0,2011.0,1,26,11,11.4,5.6,2.3,-11.2,0.208,0.499,0.128,2015-16,SF,25.89,0.098,81.5,104.0,25.0,32.0,11.47,,3.3
Jordan Hill,27,82.0,235.0,2009.0,1,8,70,12.0,7.9,1.5,-10.9,0.225,0.494,0.096,2014-15,PF-C,24.75,0.06,85.5,108.0,31.0,35.0,12.23,,3.3
Jordan McRae,29,77.0,179.0,2014.0,2,58,37,11.5,3.4,2.5,-4.1,0.239,0.515,0.174,2019-20,SG,21.98,0.052,84.5,104.0,27.5,34.5,11.07,3.15,3.39
Jordan Mickey,23,80.0,235.0,2015.0,2,33,23,4.0,3.5,0.4,-6.0,0.168,0.515,0.051,2017-18,PF,26.81,0.072,87.25,106.0,33.0,37.5,11.72,3.13,3.28
Jordan Nwora,24,81.0,225.0,2020.0,2,45,62,8.7,3.7,1.4,-10.2,0.187,0.561,0.107,2022-23,SF-PF,25.93,0.1168,82.25,104.0,29.0,35.0,11.29,2.66,3.43
Jordan Poole,24,76.0,194.0,2019.0,1,28,82,20.4,2.7,4.5,-0.8,0.282,0.573,0.234,2022-23,SG,23.53,0.075,78.75,99.5,28.0,35.5,10.59,3.14,3.27
Jordan Williams,21,82.0,260.0,2011.0,2,36,43,4.6,3.6,0.3,1.3,0.146,0.544,0.027,2011-12,PF,27.32,0.121,84.25,106.5,25.0,30.5,12.74,,3.45
Joseph Forte,22,76.0,194.0,2001.0,1,21,17,1.4,0.6,0.6,-5.8,0.262,0.319,0.256,2002-03,SG,23.8,,78.5,100.5,26.5,33.0,11.51,,3.19
Josh Childress,24,80.0,210.0,2004.0,1,6,55,13.0,6.2,2.3,-2.2,0.157,0.586,0.108,2006-07,SG-SF,22.79,0.093,83.0,105.0,29.0,36.0,11.95,,3.38
Josh Christopher,20,75.0,215.0,2021.0,1,24,74,7.9,2.5,2.0,-9.2,0.205,0.534,0.17,2021-22,SG,26.67,0.058,81.25,101.0,29.5,37.5,11.32,3.3,3.14
Josh Green,22,79.0,200.0,2020.0,1,18,60,9.1,3.0,1.7,2.5,0.14,0.645,0.096,2022-23,SG-SF,25.71,0.068,81.75,101.5,30.5,39.5,10.64,2.28,3.12
Josh Hart,27,77.0,215.0,2017.0,1,30,54,14.9,7.2,4.1,-4.9,0.184,0.61,0.19,2021-22,SG-SF,25.63,0.058,80.25,101.0,27.5,35.5,11.15,3.02,3.18
Josh Howard,28,77.0,210.0,2003.0,1,29,76,19.9,7.0,2.2,8.1,0.257,0.534,0.103,2007-08,SF-SG,23.8,0.06,86.0,105.5,33.0,36.5,10.89,,3.09
Josh McRoberts,27,82.0,240.0,2007.0,2,37,78,8.5,4.8,4.3,1.0,0.138,0.548,0.215,2013-14,PF,26.36,0.137,85.0,106.5,27.5,31.5,11.7,,3.47
Josh Okogie,21,76.0,213.0,2018.0,1,20,62,8.6,4.3,1.6,-4.7,0.148,0.553,0.089,2019-20,SG,26.35,0.052,84.0,102.0,33.0,42.0,11.08,3.03,3.04
Josh Powell,25,81.0,240.0,,Undrafted,Undrafted,64,5.5,5.2,0.7,-13.4,0.159,0.5,0.066,2007-08,PF-SF,24.93,0.08,85.0,107.5,32.5,38.5,11.72,,3.2
Josh Selby,21,74.0,183.0,2011.0,2,49,28,2.3,0.5,1.1,-7.8,0.202,0.403,0.197,2011-12,SG-PG,25.15,0.079,77.25,98.0,29.5,42.0,11.13,,3.2
Josh Smith,26,81.0,225.0,2004.0,1,17,66,18.8,9.6,3.9,6.1,0.282,0.499,0.196,2011-12,SG-SF,24.89,0.067,84.0,106.5,32.5,39.5,11.43,,3.24
Joshua Primo,20,78.0,189.0,2021.0,1,12,4,7.0,3.3,4.5,1.7,0.173,0.467,0.237,2022-23,SG,23.0,0.063,81.25,102.5,30.5,37.5,10.97,3.36,3.22
Jrue Holiday,29,76.0,205.0,2009.0,1,17,67,21.2,5.0,7.7,4.4,0.25,0.555,0.308,2018-19,PG-SG,24.71,0.063,79.0,100.5,28.5,34.0,10.64,,3.21
Julian Champagnie,22,79.0,217.0,,Undrafted,Undrafted,17,9.7,3.5,0.6,-10.6,0.181,0.6,0.043,2022-23,SF,24.39,0.071,82.0,107.0,28.5,34.5,11.39,3.04,3.14
Julian Wright,22,80.0,225.0,2007.0,1,13,54,4.4,2.8,0.8,1.3,0.183,0.479,0.094,2008-09,SF-PF,24.07,0.061,86.25,108.0,28.5,33.5,11.48,,3.36
Julius Hodge,23,79.0,220.0,2005.0,1,20,9,1.7,0.9,1.3,-2.3,0.114,0.545,0.293,2006-07,SG-SF,23.36,,84.5,107.5,24.5,29.0,10.89,,3.18
Julius Randle,28,80.0,250.0,2014.0,1,7,77,25.1,10.0,4.1,2.7,0.288,0.581,0.184,2022-23,PF,27.6,0.094,84.0,105.5,29.0,35.5,11.45,3.14,3.27
Justin Anderson,23,78.0,228.0,2015.0,1,21,75,7.1,3.3,0.9,-6.6,0.206,0.537,0.089,2016-17,SF-SG,27.17,0.05,83.75,101.0,38.0,43.0,11.13,2.88,3.22
Justin Champagnie,21,78.0,206.0,,Undrafted,Undrafted,36,2.3,2.0,0.3,7.4,0.111,0.571,0.051,2021-22,PF,24.0,0.063,81.5,104.0,27.0,35.0,11.94,3.14,3.34
Justin Hamilton,27,84.0,255.0,2012.0,2,45,64,6.9,4.1,0.9,-11.3,0.162,0.55,0.074,2016-17,PG-SG,27.12,0.08,83.0,103.0,30.0,37.5,11.18,,3.18
Justin Harper,27,82.0,225.0,2011.0,2,32,3,4.0,1.7,0.7,-18.0,0.214,0.5,0.1,2016-17,PF-SF,25.04,0.04,83.75,106.0,28.5,33.0,11.92,,3.3
Justin Jackson,24,80.0,210.0,2017.0,1,15,81,7.2,2.6,1.2,-0.9,0.141,0.561,0.081,2018-19,PF,26.51,0.089,87.0,105.0,,,,,
Justin Patton,24,83.0,241.0,2017.0,1,16,13,5.4,3.8,1.1,-14.1,0.128,0.488,0.084,2020-21,C,23.94,0.078,87.0,111.5,26.0,30.5,11.8,3.31,3.46
Justin Williams,23,82.0,230.0,,Undrafted,Undrafted,26,5.0,4.4,0.1,-7.6,0.174,0.566,0.01,2006-07,C-PF,23.62,0.065,85.5,109.0,26.5,31.5,11.9,,3.31
Justise Winslow,23,79.0,225.0,2015.0,1,10,66,12.6,5.4,4.3,3.4,0.206,0.513,0.213,2018-19,SF,26.64,0.053,82.25,104.5,,,,,
KZ Okpala,23,80.0,215.0,2019.0,2,32,21,3.7,2.0,0.7,2.7,0.141,0.521,0.082,2021-22,SF,23.46,0.046,85.75,106.5,30.5,37.0,10.88,3.13,3.38
Kadeem Allen,26,75.0,200.0,2017.0,2,53,19,9.9,2.7,4.0,-4.1,0.195,0.574,0.277,2018-19,PG,25.38,0.064,81.25,99.5,33.0,35.5,11.24,2.98,3.15
Kai Jones,22,83.0,221.0,2021.0,1,19,46,3.4,2.7,0.3,-3.1,0.121,0.597,0.041,2022-23,PF,23.15,0.047,85.75,110.5,,,,,
Kareem Rush,25,78.0,215.0,2002.0,1,20,47,10.1,2.2,1.1,-7.8,0.225,0.471,0.079,2005-06,SG-SF,23.75,,81.75,103.5,26.0,30.0,11.86,,3.22
Karim Mane,21,75.0,190.0,,Undrafted,Undrafted,10,1.1,1.4,0.4,-12.0,0.085,0.362,0.061,2020-21,PG-SG,23.24,0.0373,83.0,102.0,31.0,36.0,11.52,2.64,3.04
Kawhi Leonard,29,79.0,225.0,2011.0,1,15,57,27.1,7.1,4.9,12.2,0.327,0.589,0.255,2019-20,SF,26.28,0.054,87.0,106.0,25.5,32.0,11.45,,3.15
Kay Felder,22,69.0,176.0,2016.0,2,54,42,4.0,1.0,1.4,-5.5,0.251,0.462,0.261,2016-17,PG,26.74,0.058,74.5,88.5,35.5,44.0,11.52,2.9,3.15
Keifer Sykes,28,71.0,167.0,,Undrafted,Undrafted,32,5.6,1.4,1.9,-4.5,0.174,0.456,0.162,2021-22,PG,23.65,0.05,74.0,93.0,34.0,43.0,10.47,3.15,3.13
Keita Bates-Diop,27,80.0,229.0,2018.0,2,48,67,9.7,3.7,1.5,-8.5,0.165,0.609,0.099,2022-23,SG-SF,25.05,0.0535,87.25,106.5,30.5,35.0,11.2,3.28,3.17
Keith Benson,23,83.0,230.0,2011.0,2,48,3,0.0,1.0,0.0,44.1,0.05,0.0,0.0,2011-12,C-PF,22.69,0.061,87.75,109.5,31.5,36.0,11.88,,3.35
Keith Bogans,25,77.0,215.0,2003.0,2,43,74,9.6,3.1,1.8,-7.2,0.218,0.465,0.124,2004-05,SG,25.75,0.08,81.25,101.0,29.5,35.0,11.43,,3.25
Keith Langford,24,76.0,215.0,,Undrafted,Undrafted,2,1.0,1.0,0.0,35.9,0.18,0.25,0.0,2007-08,SG-SF,25.91,,81.0,101.0,32.0,29.5,11.38,,3.23
Keldon Johnson,23,77.0,220.0,2019.0,1,29,63,22.0,5.0,2.9,-11.3,0.273,0.551,0.137,2022-23,SG,25.83,0.056,81.25,104.0,,,,,
Kelly Olynyk,30,83.0,240.0,2013.0,1,13,70,13.5,7.0,2.9,-2.5,0.19,0.61,0.151,2020-21,PF-C,24.02,0.0665,81.75,108.0,24.5,29.5,11.42,2.99,3.59
Kemba Walker,29,73.0,184.0,2011.0,1,9,82,25.6,4.4,5.9,0.4,0.308,0.558,0.287,2018-19,PG,25.3,0.059,75.5,91.5,32.0,39.5,10.87,,3.16
Ken Johnson,25,82.0,240.0,2001.0,2,48,16,2.0,2.0,0.0,-5.9,0.139,0.404,0.0,2002-03,C,23.3,0.099,88.0,109.5,32.5,35.0,11.27,,3.12
Kendall Brown,20,79.0,205.0,2022.0,2,48,6,1.5,1.0,0.5,8.2,0.093,0.571,0.091,2022-23,SF,23.1,0.049,83.0,103.0,31.5,41.0,11.57,3.05,3.29
Kendall Marshall,22,76.0,195.0,2012.0,1,13,54,8.0,2.9,8.8,-5.7,0.163,0.494,0.426,2013-14,PG,24.63,0.078,77.5,96.0,31.0,37.0,12.03,,3.23
Kennedy Chandler,20,71.0,170.0,2022.0,2,38,36,2.2,1.1,1.6,-5.4,0.15,0.44,0.278,2022-23,PG,23.68,0.044,77.25,97.0,31.0,41.5,10.73,2.89,
Kenneth Faried,24,80.0,228.0,2011.0,1,22,80,13.7,8.6,1.2,-2.8,0.212,0.573,0.071,2013-14,PF,25.95,0.063,84.0,108.0,30.5,35.0,11.35,,3.26
Kenny Satterfield,21,73.0,176.0,2001.0,2,53,36,5.3,1.4,3.0,-5.0,0.218,0.431,0.335,2001-02,PG,23.22,0.067,76.5,98.0,28.5,33.0,12.05,,3.2
Kenrich Williams,26,78.0,210.0,,Undrafted,Undrafted,66,8.0,4.1,2.3,-6.3,0.148,0.599,0.153,2020-21,SF,23.16,0.0595,79.25,103.5,28.0,33.0,10.86,3.28,3.19
Kentavious Caldwell-Pope,23,77.0,205.0,2013.0,1,8,76,14.5,3.7,1.8,2.0,0.18,0.521,0.075,2015-16,SG,24.46,0.0645,80.0,100.5,29.0,34.5,10.6,3.2,3.12
Kenyon Martin Jr.,22,79.0,215.0,2020.0,2,52,82,12.7,5.5,1.5,-8.0,0.16,0.635,0.079,2022-23,SF-PF,24.64,0.059,79.25,102.0,31.5,38.5,11.93,2.58,3.16
Keon Ellis,23,75.0,175.0,,Undrafted,Undrafted,16,1.5,0.5,0.4,-14.3,0.124,0.629,0.136,2022-23,SG,20.65,0.038,80.5,102.0,28.0,35.5,10.87,3.02,3.18
Keon Johnson,20,76.0,185.0,2021.0,1,21,37,7.2,2.2,2.1,-19.0,0.207,0.453,0.174,2021-22,SG,22.79,0.044,79.25,97.0,41.5,48.0,11.45,3.2,3.0
Kessler Edwards,21,79.0,203.0,2021.0,2,44,48,5.9,3.6,0.6,-3.3,0.132,0.516,0.04,2021-22,PF,22.87,0.043,83.25,106.0,28.0,37.0,11.3,3.38,3.25
Kevin Durant,25,81.0,240.0,2007.0,1,2,81,32.0,7.4,5.5,8.0,0.327,0.635,0.259,2013-14,SF-PF,23.04,0.066,88.75,110.0,26.0,33.5,12.33,,3.45
Kevin Hervey,23,81.0,230.0,2018.0,2,57,10,1.7,1.2,0.5,-28.9,0.189,0.315,0.192,2019-20,PF,24.14,0.0515,87.5,107.0,27.5,32.0,11.28,3.15,3.36
Kevin Huerter,24,79.0,198.0,2018.0,1,19,75,15.2,3.3,2.9,4.5,0.197,0.617,0.137,2022-23,SG,22.27,0.086,79.5,101.5,31.0,38.0,10.89,2.97,3.09
Kevin Jones,23,80.0,260.0,,Undrafted,Undrafted,32,3.0,2.4,0.3,6.0,0.158,0.418,0.043,2012-13,PF,28.84,0.112,85.5,105.0,27.5,32.5,11.94,,3.6
Kevin Love,25,82.0,243.0,2008.0,1,5,77,26.1,12.5,4.4,4.4,0.284,0.591,0.205,2013-14,PF,28.19,0.129,83.25,106.0,29.5,35.0,11.17,,3.22
Kevin Murphy,23,78.0,185.0,2012.0,2,47,17,0.9,0.2,0.1,-40.9,0.26,0.268,0.083,2012-13,SG,23.0,0.058,78.75,99.0,31.0,36.5,10.97,,3.42
Kevin Porter Jr.,23,76.0,203.0,2019.0,1,30,59,19.2,5.3,5.7,-8.3,0.239,0.565,0.26,2022-23,SG,25.88,0.051,81.0,103.0,27.0,34.0,10.82,3.03,3.14
Kevon Looney,27,81.0,222.0,2015.0,1,30,82,7.0,9.3,2.5,4.4,0.104,0.639,0.136,2022-23,PF,24.43,0.119,87.5,110.0,,,,,
Khalid El-Amin,22,70.0,200.0,2000.0,2,34,50,6.3,1.6,2.9,-10.7,0.193,0.458,0.288,2000-01,PG,29.53,,73.5,93.0,27.5,32.0,10.59,,3.32
Khem Birch,28,81.0,233.0,,Undrafted,Undrafted,67,7.2,5.8,1.3,-3.6,0.133,0.552,0.085,2020-21,PF,23.22,0.06,85.0,107.0,30.5,35.5,11.6,3.24,3.26
Khris Middleton,28,79.0,222.0,2012.0,2,39,62,20.9,6.2,4.3,12.4,0.26,0.619,0.212,2019-20,SF,24.51,0.078,82.75,103.0,28.0,31.0,11.45,,3.47
Khyri Thomas,25,75.0,210.0,2018.0,2,38,5,16.4,3.6,5.0,7.3,0.208,0.586,0.21,2020-21,SG,25.18,0.064,82.5,101.0,30.0,35.0,10.96,3.18,3.18
Killian Tillie,24,81.0,220.0,,Undrafted,Undrafted,36,3.3,1.7,0.6,3.4,0.128,0.452,0.061,2021-22,PF,23.89,0.1243,80.0,106.0,27.5,32.0,11.6,2.62,3.4
Kim English,24,78.0,200.0,2012.0,2,44,41,2.9,0.9,0.6,-8.1,0.158,0.477,0.097,2012-13,SG,23.06,0.043,78.5,98.0,29.0,36.5,10.59,,3.33
Kirk Haston,23,81.0,242.0,2001.0,1,16,15,1.7,1.3,0.3,-9.3,0.249,0.306,0.114,2001-02,PF-SF,26.58,0.105,84.25,106.0,27.0,31.5,12.25,,3.35
Kirk Hinrich,26,75.0,190.0,2003.0,1,7,80,16.6,3.4,6.3,6.0,0.216,0.559,0.291,2006-07,PG-SG,23.4,0.053,78.0,98.5,29.0,33.5,10.98,,3.1
Kirk Penney,23,77.0,220.0,,Undrafted,Undrafted,2,1.5,0.5,0.5,-9.0,0.218,0.25,0.083,2003-04,SG-SF,25.85,0.08,77.25,97.0,32.0,35.5,10.44,,3.04
Kirk Snyder,23,78.0,225.0,2004.0,1,16,68,8.0,2.4,1.5,1.0,0.209,0.537,0.13,2005-06,SG-SF,26.35,0.093,81.0,104.0,30.0,35.0,10.79,,3.13
Klay Thompson,27,79.0,215.0,2011.0,1,11,78,22.3,3.7,2.1,14.7,0.262,0.592,0.09,2016-17,SG,23.91,0.08,81.0,103.5,26.5,31.5,10.99,,3.24
Kobi Simmons,20,76.0,170.0,,Undrafted,Undrafted,32,6.1,1.6,2.1,-17.0,0.163,0.49,0.157,2017-18,PG,20.63,0.05,78.0,99.0,30.5,38.5,11.15,2.98,3.18
Kostas Antetokounmpo,22,82.0,200.0,2018.0,2,60,5,1.4,0.6,0.4,19.6,0.096,0.902,0.1,2019-20,PF,20.87,0.05,86.25,110.0,29.5,35.0,12.48,3.48,3.21
Kris Dunn,24,76.0,210.0,2016.0,1,5,52,13.4,4.3,6.0,-8.0,0.245,0.488,0.319,2017-18,PG,,,81.5,100.0,,,,,
Kris Humphries,27,81.0,235.0,2004.0,1,14,62,13.8,11.0,1.5,-5.1,0.193,0.539,0.073,2011-12,PF,25.98,0.067,84.5,106.5,29.5,36.0,11.33,,3.2
Kris Joseph,24,79.0,210.0,2012.0,2,51,10,0.9,0.7,0.1,-3.3,0.166,0.257,0.028,2012-13,SG,24.84,0.086,83.0,104.0,28.5,35.0,,,3.46
Kwame Brown,22,83.0,248.0,2001.0,1,1,74,10.9,7.4,1.5,-4.2,0.175,0.547,0.087,2003-04,PF-C,25.41,0.089,85.0,108.0,30.0,33.0,11.59,,3.45
Ky Bowman,23,73.0,187.0,,Undrafted,Undrafted,45,7.4,2.7,2.9,-8.4,0.168,0.494,0.202,2019-20,PG,23.9,0.049,79.0,98.0,27.5,33.0,11.11,3.11,3.26
Kyle Anderson,27,81.0,230.0,2014.0,1,30,69,12.4,5.7,3.6,1.6,0.181,0.578,0.182,2020-21,SF,25.59,0.1335,86.75,107.5,,,,,
Kyle Guy,24,73.0,167.0,2019.0,2,55,19,3.9,0.9,0.9,-13.6,0.182,0.526,0.149,2021-22,SG,22.29,0.057,76.5,95.5,30.5,36.5,10.48,3.07,3.27
Kyle Korver,26,79.0,210.0,2003.0,2,51,74,14.4,3.5,1.4,-4.3,0.212,0.569,0.083,2006-07,SF,24.23,0.067,81.5,102.5,25.5,31.5,11.42,,3.47
Kyle Kuzma,27,81.0,221.0,2017.0,1,27,64,21.2,7.2,3.7,0.3,0.273,0.544,0.164,2022-23,SF-SG,24.45,0.094,84.25,107.5,27.0,34.0,10.72,2.98,3.25
Kyle O'Quinn,28,82.0,250.0,2012.0,2,49,77,7.1,6.1,2.1,-1.1,0.168,0.625,0.166,2017-18,PF,26.12,0.08,88.75,106.5,31.5,31.5,11.65,,3.53
Kyle Singler,26,80.0,230.0,2011.0,2,33,82,9.6,3.7,0.9,-4.8,0.14,0.574,0.047,2013-14,SF,25.36,0.1,82.1,106.0,23.0,30.0,11.22,,3.21
Kyle Wiltjer,24,82.0,240.0,,Undrafted,Undrafted,14,0.9,0.7,0.1,-35.9,0.187,0.437,0.069,2016-17,PF,26.18,0.1525,84.25,102.5,28.5,35.5,11.35,3.04,3.48
Kyrie Irving,28,74.0,195.0,2011.0,1,1,20,27.4,5.2,6.4,-0.4,0.318,0.595,0.331,2019-20,PG,24.69,0.102,76.0,99.0,,,,,
LaMarcus Aldridge,29,83.0,240.0,2006.0,1,2,71,23.4,10.2,1.7,5.7,0.3,0.528,0.089,2014-15,PF-C,24.46,0.087,88.75,110.0,26.5,34.0,12.02,,3.43
Lamar Patterson,24,77.0,225.0,2014.0,2,48,35,2.4,1.4,1.1,3.1,0.126,0.468,0.134,2015-16,SG,27.51,0.1075,83.0,101.0,27.5,32.5,11.63,3.13,3.45
Lamar Stevens,24,78.0,230.0,,Undrafted,Undrafted,63,6.1,2.6,0.7,-1.3,0.169,0.544,0.066,2021-22,SF-PF,26.51,0.068,81.0,101.0,35.0,41.0,10.35,2.54,3.2
Lance Stephenson,23,77.0,230.0,2010.0,2,40,78,13.8,7.2,4.6,6.1,0.195,0.564,0.217,2013-14,SG,27.27,0.093,82.5,103.0,27.0,33.0,11.39,,3.38
Landry Shamet,23,76.0,190.0,2018.0,1,26,53,9.3,1.9,1.9,4.3,0.132,0.58,0.09,2019-20,PG,22.95,0.0485,78.75,100.0,31.0,39.5,11.26,3.21,3.11
Larry Sanders,24,83.0,235.0,2010.0,1,15,71,9.8,9.5,1.2,1.9,0.17,0.523,0.068,2012-13,PF-C,23.68,0.046,89.75,112.0,25.5,28.0,12.49,,3.27
Lavor Postell,24,77.0,215.0,2000.0,2,39,23,4.0,0.7,0.2,4.2,0.298,0.456,0.062,2001-02,SG,24.63,,80.5,101.5,33.5,36.5,11.79,,3.3
Lawrence Roberts,24,81.0,240.0,2005.0,2,55,54,5.2,4.8,0.6,-2.8,0.139,0.533,0.048,2006-07,PF,25.92,0.093,81.5,106.5,27.5,33.0,12.52,,3.3
Lazar Hayward,24,78.0,225.0,2010.0,1,30,42,3.8,1.7,0.7,-16.4,0.187,0.464,0.107,2010-11,SG-SF,27.12,0.075,84.75,102.0,31.0,36.0,10.87,,3.31
LeBron James,21,80.0,240.0,2003.0,1,1,79,31.4,7.0,6.6,4.2,0.336,0.568,0.315,2005-06,SF-SG,27.42,0.067,84.25,106.3,,,,,
Lester Hudson,27,75.0,190.0,2009.0,2,58,16,10.9,2.9,2.3,-0.9,0.289,0.483,0.209,2011-12,PG,26.77,0.034,80.75,98.5,30.5,36.0,11.15,,3.16
Lonny Baxter,24,80.0,260.0,2002.0,2,43,55,4.8,3.0,0.3,-4.0,0.189,0.521,0.04,2002-03,PF-C,30.31,,85.5,107.5,28.0,32.5,11.77,,3.21
Loren Woods,27,85.0,260.0,2001.0,2,45,45,3.9,4.9,0.4,-8.3,0.145,0.463,0.038,2004-05,C-PF,24.08,0.093,89.5,113.0,24.5,28.0,11.83,,3.48
Lorenzo Brown,24,77.0,189.0,2013.0,2,52,29,4.2,2.4,3.1,-7.9,0.136,0.468,0.257,2014-15,PG,23.03,0.0395,79.0,100.0,28.0,34.0,11.78,3.24,3.4
